CrashFactId,Name,MinorInjuries,ModerateInjuries,SevereInjuries,FatalInjuries,PrimaryCollisionFactor_Code,CollisionType_Code,Distance,CrashTime
591565,CR-0000056756,1,0,0,0,4,7,0.0,10
591566,CR-0000054480,0,0,0,0,4,5,0.0,15
591567,CR-0000055107,1,0,0,0,0,7,39.0,16
591568,CR-0000048319,0,0,0,0,5,3,300.0,0
591569,CR-0000074310,0,0,0,0,5,2,0.0,1
591570,CR-0000073394,0,0,0,0,5,1,30.0,14
591571,CR-0000051841,1,0,0,0,0,3,0.0,7
591572,CR-0000060886,0,1,0,0,5,1,992.0,13
591573,CR-0000061260,0,0,0,0,5,2,0.0,13
591574,CR-0000073336,0,0,1,0,5,2,0.0,14
591575,CR-0000037151,0,0,0,0,5,3,135.0,0
591576,CR-0000061171,0,0,0,0,5,2,0.0,17
591577,CR-0000073677,0,1,0,0,5,2,0.0,1
591578,CR-0000073641,0,0,0,0,5,2,0.0,4
591579,CR-0000061356,2,0,0,0,5,2,100.0,6
591580,CR-0000073865,0,1,0,0,5,2,488.0,0
591581,CR-0000061242,0,0,1,0,5,2,113.0,14
591582,CR-0000073578,1,0,0,0,5,2,44.0,13
591583,CR-0000073786,0,0,0,0,5,2,36.0,7
591584,CR-0000061423,1,0,0,0,5,2,200.0,16
591585,CR-0000073655,0,0,0,0,5,2,0.0,2
591586,CR-0000074643,0,0,0,0,5,2,200.0,0
591587,CR-0000075235,0,0,1,0,5,2,0.0,23
591588,CR-0000075331,0,0,0,0,5,2,0.0,23
591589,CR-0000075324,0,0,0,0,5,2,36.0,5
591590,CR-0000054738,0,0,0,0,4,6,0.0,8
591591,CR-0000048832,0,0,0,0,5,5,0.0,8
591592,CR-0000054715,3,0,0,0,5,5,49.0,15
591593,CR-0000053878,0,0,0,0,5,5,0.0,14
591594,CR-0000054853,1,0,0,0,5,5,450.0,14
591595,CR-0000053780,0,0,0,0,5,6,0.0,18
591596,CR-0000042410,0,1,0,0,5,3,160.0,19
591600,CR-0000048494,0,0,0,0,4,0,0.0,17
591601,CR-0000047814,1,0,0,0,5,1,0.0,8
591602,CR-0000042354,0,0,0,0,5,5,633.0,16
591603,CR-0000048203,1,0,0,0,0,3,35.0,11
591604,CR-0000055976,0,0,0,0,4,6,0.0,15
591605,CR-0000049485,0,0,0,0,5,3,30.0,19
591606,CR-0000053871,0,0,0,0,4,5,0.0,19
591607,CR-0000047884,0,0,0,0,4,3,0.0,12
591608,CR-0000047874,0,0,0,0,5,3,403.0,18
591609,CR-0000048392,0,0,0,0,4,3,240.0,15
591610,CR-0000043322,0,0,0,0,5,3,406.0,4
591611,CR-0000056773,0,1,0,0,5,0,0.0,11
591612,CR-0000056766,0,0,0,0,4,6,0.0,12
591613,CR-0000062833,0,0,0,0,5,1,0.0,8
591614,CR-0000062938,0,0,0,0,5,2,160.0,20
591615,CR-0000061845,0,1,0,0,5,1,35.0,16
591616,CR-0000057428,0,0,0,0,5,6,577.0,8
591617,CR-0000054409,0,0,0,0,5,3,0.0,5
591618,CR-0000055765,0,0,0,0,5,2,29.0,0
591619,CR-0000057273,0,0,0,0,5,4,0.0,3
591620,CR-0000073326,0,0,0,0,5,2,0.0,5
591621,CR-0000072776,0,1,0,0,5,2,1270.0,0
591622,CR-0000074411,0,0,0,0,5,2,28.0,2
591623,CR-0000073857,0,0,0,0,5,1,283.0,13
591624,CR-0000073834,0,0,0,0,5,2,1077.0,7
591625,CR-0000061591,0,0,0,0,5,2,10.0,4
591626,CR-0000061682,0,0,0,0,5,2,618.0,22
591627,CR-0000055105,0,0,0,0,5,6,0.0,14
591628,CR-0000048511,1,0,0,0,5,5,0.0,15
591629,CR-0000043489,0,0,0,0,4,3,0.0,7
591630,CR-0000043390,0,0,0,0,5,3,0.0,0
591631,CR-0000042489,1,0,0,0,5,0,0.0,8
591632,CR-0000043374,0,0,0,0,5,3,0.0,15
591633,CR-0000057673,0,0,0,0,5,6,350.0,12
591634,CR-0000057672,0,0,0,0,5,0,70.0,19
591635,CR-0000052612,0,0,0,0,5,3,200.0,9
591636,CR-0000056303,1,0,0,0,5,0,150.0,12
591637,CR-0000066384,0,0,0,0,5,5,70.0,0
591638,CR-0000065909,0,0,1,0,5,0,230.0,18
591639,CR-0000066377,0,0,0,0,5,5,50.0,21
591640,CR-0000043356,0,0,0,0,4,1,0.0,10
591641,CR-0000047765,0,1,0,0,5,1,0.0,17
591642,CR-0000074825,0,0,0,0,5,2,1219.0,16
591643,CR-0000073725,0,0,0,0,5,2,0.0,15
591644,CR-0000075326,0,0,0,0,5,2,30.0,15
591645,CR-0000073780,0,0,0,0,5,2,0.0,20
591646,CR-0000061567,1,0,0,0,5,2,140.0,13
591647,CR-0000054363,1,0,0,0,0,3,30.0,9
591648,CR-0000048483,1,0,0,0,5,3,0.0,22
591649,CR-0000043288,1,1,0,0,5,5,105.0,17
591650,CR-0000043256,1,0,0,0,5,0,0.0,2
591651,CR-0000052738,1,1,0,0,5,1,0.0,19
591652,CR-0000054387,0,0,0,0,4,5,0.0,11
591653,CR-0000070798,0,1,0,0,5,0,0.0,8
591654,CR-0000070751,0,0,0,0,5,1,0.0,0
591655,CR-0000043241,1,0,0,0,5,3,0.0,17
591656,CR-0000043347,1,0,0,0,5,5,0.0,14
591657,CR-0000043339,0,0,0,0,4,3,0.0,11
591658,CR-0000043334,0,0,0,0,4,3,0.0,12
591659,CR-0000056351,0,0,0,0,4,6,321.0,19
591660,CR-0000056349,0,0,0,0,5,6,0.0,16
591661,CR-0000063393,0,0,1,0,5,2,0.0,3
591662,CR-0000061739,0,0,0,0,5,1,21.0,22
591663,CR-0000061626,1,0,0,0,5,2,0.0,17
591664,CR-0000061796,0,0,0,0,5,2,0.0,14
591665,CR-0000063006,0,0,0,0,5,2,25.0,17
591666,CR-0000061758,0,0,0,0,5,2,75.0,11
591667,CR-0000053748,0,0,0,0,5,5,0.0,14
591668,CR-0000043295,0,0,0,0,5,1,0.0,8
591669,CR-0000045310,0,0,0,0,5,3,0.0,19
591670,CR-0000052729,0,0,0,0,5,6,75.0,12
591671,CR-0000055963,0,1,0,0,5,7,280.0,12
591672,CR-0000045658,0,0,0,0,4,1,0.0,13
591673,CR-0000047680,0,0,0,0,4,3,355.0,22
591674,CR-0000048183,0,0,0,0,5,6,100.0,12
591675,CR-0000067888,1,1,0,0,5,2,18.0,1
591676,CR-0000063346,0,1,0,0,5,2,70.0,20
591677,CR-0000063330,0,0,1,0,5,6,25.0,18
591678,CR-0000062956,0,1,0,0,5,4,160.0,2
591679,CR-0000057220,0,0,0,0,5,2,190.0,15
591680,CR-0000054444,0,1,0,0,5,3,30.0,14
591681,CR-0000038185,0,1,0,0,5,3,110.0,9
591682,CR-0000053888,0,0,0,0,4,1,0.0,18
591683,CR-0000048133,0,1,0,0,0,3,100.0,8
591684,CR-0000056787,0,0,0,0,4,6,0.0,18
591685,CR-0000048783,1,0,0,0,5,6,30.0,16
591687,CR-0000054835,0,0,0,0,5,6,20.0,6
591688,CR-0000053405,0,0,0,0,4,5,0.0,18
591689,CR-0000053904,0,0,0,0,5,3,0.0,4
591690,CR-0000061197,0,0,0,0,5,6,800.0,12
591691,CR-0000073639,0,0,0,0,5,2,0.0,23
591692,CR-0000073866,0,0,0,0,5,2,75.0,5
591693,CR-0000073544,0,0,1,0,5,2,148.0,20
591694,CR-0000061690,1,0,1,0,5,2,72.0,23
591695,CR-0000061359,0,0,0,0,5,2,104.0,11
591696,CR-0000073180,0,0,0,0,5,2,33.0,6
591697,CR-0000038091,0,0,0,0,5,3,0.0,15
591698,CR-0000056844,1,0,0,0,5,2,99.0,15
591699,CR-0000043757,0,0,0,0,5,3,0.0,3
591700,CR-0000054056,0,0,0,0,5,3,14.0,1
591701,CR-0000052798,0,0,0,0,5,3,90.0,5
591702,CR-0000054092,0,0,0,0,5,3,18.0,19
591703,CR-0000062685,0,0,0,0,5,1,30.0,23
591704,CR-0000074167,0,0,0,0,5,2,256.0,22
591705,CR-0000074209,1,0,0,0,5,2,0.0,0
591706,CR-0000061332,2,0,0,0,5,0,224.0,22
591707,CR-0000061355,0,1,0,0,5,1,0.0,3
591708,CR-0000073693,0,0,0,0,5,2,36.0,17
591709,CR-0000076048,0,0,0,0,5,0,0.0,0
591710,CR-0000074784,0,0,0,0,5,2,27.0,9
591711,CR-0000066330,1,0,0,0,5,5,57.0,9
591712,CR-0000065910,0,1,0,0,5,1,0.0,19
591713,CR-0000044039,0,0,0,0,5,3,610.0,4
591714,CR-0000067669,0,0,0,0,5,2,9.0,2
591715,CR-0000067952,1,0,0,0,5,4,0.0,5
591716,CR-0000062878,1,0,0,0,5,2,96.0,22
591717,CR-0000063012,1,0,0,0,5,2,150.0,17
591718,CR-0000061391,0,0,0,0,5,2,0.0,2
591719,CR-0000073682,0,0,0,0,5,2,100.0,21
591720,CR-0000042605,1,0,0,0,5,1,30.0,23
591721,CR-0000070718,1,0,0,0,5,6,64.0,14
591722,CR-0000054462,0,0,0,0,4,3,0.0,8
591723,CR-0000054454,1,0,0,0,5,5,10.0,18
591724,CR-0000042553,0,0,0,0,5,3,0.0,9
591725,CR-0000062727,0,0,0,0,5,2,0.0,14
591726,CR-0000067958,0,0,0,0,5,2,120.0,0
591727,CR-0000070749,1,0,0,0,5,0,0.0,19
591728,CR-0000070732,1,0,0,0,5,0,0.0,13
591729,CR-0000070727,0,0,0,0,5,6,0.0,9
591730,CR-0000053836,1,0,0,0,5,5,5.0,19
591731,CR-0000047684,1,0,0,0,5,5,20.0,13
591732,CR-0000048595,2,0,0,0,5,1,0.0,18
591733,CR-0000054722,0,0,0,0,5,5,1320.0,1
591734,CR-0000054868,0,0,0,0,5,5,52.0,20
591735,CR-0000053763,0,0,0,0,4,3,50.0,6
591736,CR-0000043233,0,1,0,0,5,3,0.0,7
591737,CR-0000057689,1,0,0,0,4,3,0.0,11
591738,CR-0000066370,0,0,0,0,5,5,37.0,12
591739,CR-0000057319,1,0,0,0,5,5,100.0,18
591740,CR-0000063052,0,0,0,0,5,2,40.0,17
591741,CR-0000062456,0,0,0,0,5,2,485.0,16
591742,CR-0000061778,0,0,0,0,5,1,0.0,12
591743,CR-0000062720,2,0,0,0,5,2,0.0,21
591744,CR-0000078492,2,0,0,0,5,0,0.0,18
591745,CR-0000045996,0,0,0,0,5,3,0.0,14
591746,CR-0000045459,0,0,0,0,5,1,0.0,18
591747,CR-0000053897,0,0,0,0,5,6,40.0,12
591748,CR-0000052687,2,0,0,0,5,5,6.0,19
591749,CR-0000074783,0,1,1,0,5,2,0.0,3
591750,CR-0000075063,0,0,0,0,5,2,0.0,22
591751,CR-0000075900,1,0,0,0,5,2,0.0,19
591752,CR-0000074147,0,0,0,0,5,2,0.0,3
591753,CR-0000052719,0,0,0,0,5,6,320.0,18
591754,CR-0000070823,0,0,0,0,5,5,0.0,15
591755,CR-0000054471,0,0,0,0,5,3,0.0,16
591756,CR-0000049490,0,0,0,0,5,3,20.0,2
591757,CR-0000047697,0,0,0,0,5,5,110.0,7
591758,CR-0000052701,1,0,0,0,5,1,300.0,15
591759,CR-0000053879,1,0,0,0,5,0,0.0,14
591760,CR-0000074415,0,0,0,0,5,2,0.0,10
591761,CR-0000074086,0,1,0,0,5,2,126.0,9
591762,CR-0000073732,0,0,0,0,5,2,52.0,19
591763,CR-0000047714,0,0,0,0,4,3,0.0,16
591764,CR-0000053596,0,0,0,0,5,3,0.0,12
591765,CR-0000042437,1,0,0,1,5,1,576.0,14
591766,CR-0000055147,0,0,1,0,5,0,0.0,0
591767,CR-0000073350,0,0,0,0,5,2,84.0,18
591768,CR-0000075766,0,0,0,0,5,2,0.0,1
591769,CR-0000073176,0,0,0,0,5,2,150.0,3
591770,CR-0000074409,0,0,0,0,5,2,38.0,3
591771,CR-0000075010,0,1,0,0,5,2,36.0,1
591772,CR-0000074624,0,0,0,0,5,2,160.0,18
591773,CR-0000075135,0,0,0,0,5,2,0.0,18
591774,CR-0000055146,0,0,0,0,5,0,0.0,22
591775,CR-0000055141,0,0,0,0,5,5,564.0,17
591776,CR-0000048025,0,0,0,0,4,3,0.0,13
591777,CR-0000052787,0,1,0,0,5,3,60.0,18
591778,CR-0000067471,1,0,0,0,5,8,0.0,15
591779,CR-0000066124,0,0,0,0,5,6,0.0,8
591780,CR-0000066160,0,0,0,0,5,6,0.0,19
591781,CR-0000066359,1,0,0,0,5,0,210.0,20
591782,CR-0000065958,0,0,0,0,5,5,30.0,18
591783,CR-0000066127,1,0,0,0,0,7,8.0,18
591784,CR-0000066108,1,0,0,0,5,5,112.0,1
591785,CR-0000065862,0,0,0,0,5,6,15.0,22
591786,CR-0000067495,0,0,0,0,5,5,80.0,21
591787,CR-0000065944,1,1,0,0,5,6,60.0,15
591788,CR-0000054239,0,0,0,0,5,5,30.0,3
591789,CR-0000044369,0,1,0,0,5,3,0.0,1
591790,CR-0000038436,0,0,0,0,5,3,40.0,3
591791,CR-0000054346,1,0,0,0,5,1,0.0,13
591792,CR-0000049241,0,1,0,0,5,3,16.0,23
591793,CR-0000048891,1,0,0,0,2,3,78.0,22
591794,CR-0000061705,1,0,0,0,5,1,0.0,5
591795,CR-0000070647,1,0,0,0,5,1,0.0,13
591796,CR-0000070614,0,0,0,0,5,5,145.0,3
591797,CR-0000070336,0,0,0,0,5,1,0.0,4
591798,CR-0000070303,0,0,0,0,5,1,0.0,20
591799,CR-0000070069,0,0,0,0,0,7,0.0,18
591800,CR-0000070236,0,0,0,0,5,0,0.0,21
591801,CR-0000043198,0,0,0,0,5,3,129.0,20
591802,CR-0000066025,2,1,0,0,5,1,0.0,21
591803,CR-0000067453,2,0,0,0,5,0,0.0,10
591805,CR-0000070641,0,0,0,0,5,6,50.0,8
591806,CR-0000070615,0,0,0,0,5,6,0.0,3
591807,CR-0000067950,1,0,0,0,5,4,122.0,15
591808,CR-0000056371,0,0,0,0,5,1,0.0,1
591809,CR-0000043494,1,1,0,0,5,3,0.0,1
591810,CR-0000059134,0,0,0,0,4,1,0.0,19
591811,CR-0000070796,0,0,0,0,5,2,69.0,4
591812,CR-0000070794,0,0,0,0,5,2,0.0,2
591813,CR-0000058529,0,0,0,0,5,2,90.0,19
591814,CR-0000066458,0,0,0,0,5,2,265.0,3
591816,CR-0000047748,0,0,0,0,5,3,129.0,23
591817,CR-0000052659,0,0,0,0,4,5,0.0,16
591818,CR-0000054871,1,0,0,0,5,5,0.0,22
591819,CR-0000057192,0,1,0,0,5,3,200.0,19
591820,CR-0000063399,0,0,0,0,5,2,0.0,22
591821,CR-0000064302,0,1,0,0,5,3,0.0,5
591822,CR-0000062733,0,0,0,0,5,1,18.0,7
591823,CR-0000048699,1,1,0,0,5,0,0.0,10
591824,CR-0000048619,1,0,0,0,5,3,24.0,1
591825,CR-0000043412,0,0,0,0,5,3,0.0,20
591826,CR-0000056255,0,0,1,0,5,2,0.0,23
591827,CR-0000058507,0,0,0,0,5,2,284.0,16
591828,CR-0000066143,1,0,0,0,5,2,0.0,15
591830,CR-0000066272,1,0,0,0,5,5,0.0,13
591831,CR-0000053669,0,0,0,0,4,5,0.0,18
591832,CR-0000054994,0,0,0,0,5,5,0.0,14
591833,CR-0000043657,1,0,0,0,5,0,0.0,8
591834,CR-0000070802,0,0,0,0,5,6,0.0,16
591835,CR-0000070825,1,0,0,0,5,5,100.0,18
591836,CR-0000049492,0,1,0,0,5,3,0.0,8
591837,CR-0000053848,0,0,0,0,5,6,0.0,15
591838,CR-0000047698,0,0,0,0,5,3,430.0,10
591839,CR-0000045461,0,0,0,0,4,5,0.0,10
591840,CR-0000043641,0,0,0,0,4,5,0.0,20
591841,CR-0000053886,0,1,0,0,5,3,0.0,18
591842,CR-0000053855,0,0,0,0,4,5,0.0,14
591843,CR-0000053789,1,0,0,0,5,1,0.0,21
591844,CR-0000042404,2,0,0,0,5,0,433.0,11
591845,CR-0000062523,0,0,0,0,5,1,0.0,8
591846,CR-0000043040,1,0,0,0,5,3,0.0,20
591847,CR-0000038489,0,0,0,0,4,3,0.0,2
591848,CR-0000054697,0,0,0,0,5,1,0.0,16
591849,CR-0000043240,2,0,0,0,5,5,384.0,14
591850,CR-0000052444,1,0,0,0,5,3,35.0,19
591851,CR-0000065924,0,2,0,0,5,2,0.0,11
591852,CR-0000066388,1,0,0,0,5,6,62.0,21
591853,CR-0000065960,0,0,0,0,5,0,0.0,19
591854,CR-0000070649,1,0,0,0,5,5,140.0,15
591855,CR-0000070628,2,1,1,0,5,1,60.0,18
591856,CR-0000073673,0,1,0,0,5,2,128.0,7
591857,CR-0000074800,1,1,0,0,5,2,0.0,18
591858,CR-0000074791,0,1,0,0,5,2,0.0,11
591859,CR-0000049459,0,0,0,0,5,3,673.0,4
591860,CR-0000052661,0,0,0,0,4,3,0.0,21
591861,CR-0000048024,0,0,0,0,4,5,0.0,15
591862,CR-0000056790,0,0,0,0,5,0,0.0,0
591863,CR-0000053814,0,0,0,0,4,3,0.0,9
591864,CR-0000056220,0,0,0,0,5,1,0.0,21
591865,CR-0000048401,0,0,0,0,5,3,45.0,19
591867,CR-0000070572,0,0,0,0,5,2,28.0,21
591868,CR-0000070591,0,0,0,0,5,2,40.0,23
591869,CR-0000070431,1,0,0,0,5,2,22.0,14
591870,CR-0000070183,0,0,1,0,5,2,50.0,8
591871,CR-0000077883,0,0,0,0,5,2,25.0,17
591872,CR-0000075089,0,0,0,0,5,2,37.0,11
591873,CR-0000048436,0,1,0,0,4,3,0.0,8
591874,CR-0000074444,0,0,0,0,5,2,166.0,0
591875,CR-0000055861,0,0,0,0,5,3,0.0,20
591876,CR-0000074701,0,0,0,0,5,2,175.0,5
591877,CR-0000074600,0,0,0,0,5,5,0.0,15
591878,CR-0000074037,0,0,0,0,5,2,38.0,22
591879,CR-0000073906,0,0,0,0,5,2,26.0,0
591880,CR-0000074923,1,0,1,0,5,2,53.0,15
591881,CR-0000074314,0,0,0,0,5,2,0.0,23
591882,CR-0000075447,0,0,0,0,5,2,730.0,5
591883,CR-0000074932,0,0,0,0,5,2,0.0,0
591884,CR-0000047664,0,0,0,0,4,1,0.0,18
591885,CR-0000055140,0,0,0,0,5,5,0.0,16
591886,CR-0000055138,0,1,0,0,4,7,0.0,14
591887,CR-0000074453,0,0,0,0,5,2,96.0,6
591888,CR-0000061589,0,0,0,0,5,1,0.0,2
591889,CR-0000061657,0,0,1,0,5,1,0.0,21
591890,CR-0000075467,0,0,0,0,5,2,20.0,2
591891,CR-0000073731,0,0,0,0,5,2,1240.0,17
591892,CR-0000056227,3,0,0,0,5,6,55.0,13
591893,CR-0000056218,0,0,0,0,5,0,0.0,21
591894,CR-0000074897,0,0,0,0,5,2,0.0,0
591895,CR-0000054493,0,0,0,0,5,3,16.0,17
591896,CR-0000066389,2,0,1,0,5,4,250.0,14
591897,CR-0000066355,1,0,0,0,5,6,0.0,18
591898,CR-0000066056,0,1,0,0,5,8,90.0,12
591899,CR-0000067458,0,0,0,0,5,5,145.0,21
591900,CR-0000067455,1,0,0,0,5,5,60.0,12
591901,CR-0000053829,0,0,0,0,5,3,340.0,12
591902,CR-0000056796,1,0,0,0,5,5,0.0,10
591903,CR-0000048010,2,0,0,0,5,1,0.0,14
591904,CR-0000048006,0,0,0,0,5,3,100.0,11
591905,CR-0000056229,0,0,0,0,5,0,137.0,19
591906,CR-0000038439,2,0,0,0,5,3,0.0,18
591907,CR-0000038409,0,0,0,0,4,3,195.0,20
591908,CR-0000049223,0,1,0,0,5,3,368.0,2
591909,CR-0000054245,0,0,0,0,5,0,37.0,14
591910,CR-0000045529,0,0,0,0,5,3,146.0,22
591911,CR-0000066263,0,0,1,0,5,2,427.0,22
591912,CR-0000059448,0,0,0,0,5,2,0.0,2
591913,CR-0000070860,1,0,0,0,5,6,64.0,20
591914,CR-0000070067,2,0,0,0,5,0,0.0,16
591915,CR-0000055144,1,0,0,0,5,5,0.0,21
591916,CR-0000048017,0,0,0,0,5,3,0.0,18
591917,CR-0000062684,0,0,0,0,5,2,50.0,22
591919,CR-0000054251,0,0,0,0,5,3,352.0,22
591920,CR-0000038491,0,0,0,1,5,3,0.0,1
591921,CR-0000054338,1,0,0,0,5,1,0.0,6
591922,CR-0000049095,0,0,0,0,5,3,208.0,10
591923,CR-0000044463,0,0,0,1,3,3,64.0,20
591924,CR-0000048230,1,0,0,0,5,3,0.0,7
591925,CR-0000074925,0,1,0,0,5,2,30.0,12
591926,CR-0000074890,0,1,0,0,5,2,420.0,11
591927,CR-0000074408,0,0,0,0,5,2,43.0,23
591928,CR-0000073891,0,1,0,0,5,2,30.0,20
591929,CR-0000073730,0,0,0,0,5,2,720.0,10
591930,CR-0000074697,1,0,0,0,5,2,0.0,8
591931,CR-0000073992,0,0,0,0,5,2,0.0,16
591932,CR-0000066188,2,0,0,0,5,0,167.0,14
591933,CR-0000066158,0,0,0,0,5,6,0.0,17
591934,CR-0000066826,1,0,0,0,5,0,21.0,5
591935,CR-0000066442,0,1,0,0,3,8,364.0,17
591938,CR-0000070633,1,0,0,0,5,0,0.0,23
591939,CR-0000070610,1,0,0,0,5,5,85.0,18
591940,CR-0000048015,0,0,0,0,4,3,0.0,13
591941,CR-0000042290,0,0,0,0,5,3,66.0,23
591942,CR-0000055129,0,0,0,0,4,0,0.0,19
591943,CR-0000054943,0,0,0,0,4,5,0.0,1
591944,CR-0000048303,0,0,0,0,5,5,600.0,13
591945,CR-0000043446,0,0,0,0,5,1,25.0,19
591946,CR-0000043299,0,0,0,0,5,3,0.0,12
591947,CR-0000043422,0,1,1,0,5,0,0.0,15
591948,CR-0000043562,0,0,0,0,5,3,16.0,1
591949,CR-0000075015,1,0,0,0,5,2,18.0,20
591950,CR-0000066436,0,0,0,0,5,6,180.0,4
591951,CR-0000070573,0,0,0,0,5,2,100.0,23
591952,CR-0000059412,0,0,0,0,5,2,3617.0,8
591953,CR-0000070729,0,0,0,0,5,2,521.0,10
591954,CR-0000058565,0,0,0,0,5,2,0.0,2
591955,CR-0000066404,0,0,0,0,5,2,0.0,22
591956,CR-0000066356,1,0,0,0,5,2,30.0,19
591957,CR-0000048386,0,1,0,0,5,1,0.0,21
591958,CR-0000043306,0,0,0,0,4,3,0.0,17
591959,CR-0000056767,1,0,0,0,5,5,0.0,18
591960,CR-0000067474,0,0,0,0,5,6,16.0,7
591961,CR-0000066061,0,0,0,0,5,0,0.0,19
591962,CR-0000066179,0,1,0,0,5,6,0.0,17
591963,CR-0000066441,2,0,0,0,5,0,77.0,17
591964,CR-0000075629,0,0,0,0,5,2,0.0,5
591965,CR-0000075500,0,0,0,0,5,2,131.0,19
591966,CR-0000061495,0,1,0,0,5,1,0.0,19
591967,CR-0000061422,1,0,0,0,5,2,0.0,16
591968,CR-0000074617,1,0,0,0,5,5,76.0,8
591969,CR-0000074612,1,0,0,0,5,2,0.0,15
591970,CR-0000056214,0,1,0,0,2,8,265.0,19
591971,CR-0000066175,0,0,0,0,5,2,150.0,14
591972,CR-0000078441,0,0,1,0,5,2,39.0,3
591973,CR-0000073983,0,4,0,0,5,2,0.0,2
591974,CR-0000073923,0,0,0,0,5,2,157.0,7
591975,CR-0000075477,0,0,0,0,5,2,48.0,0
591976,CR-0000073656,0,0,0,0,5,2,284.0,23
591977,CR-0000043682,1,0,0,0,4,0,0.0,12
591978,CR-0000067493,1,0,0,0,5,5,16.0,8
591981,CR-0000055261,0,0,0,0,4,6,0.0,10
591982,CR-0000055256,0,0,0,0,5,6,358.0,20
591983,CR-0000055253,0,1,0,0,5,7,24.0,16
591984,CR-0000045392,0,1,0,0,5,3,150.0,13
591985,CR-0000043307,0,0,0,0,4,5,0.0,14
591986,CR-0000042579,0,0,0,0,5,5,0.0,15
591987,CR-0000066086,0,0,0,0,5,5,90.0,14
591988,CR-0000067473,0,0,1,0,0,7,87.0,18
591989,CR-0000067456,3,0,0,0,5,0,50.0,12
591992,CR-0000078010,0,0,0,0,5,2,0.0,1
591993,CR-0000067490,1,0,0,0,5,5,0.0,8
591998,CR-0000070900,0,1,1,0,5,0,0.0,8
591999,CR-0000070856,1,0,0,0,5,5,0.0,15
592000,CR-0000055268,1,0,0,0,5,5,0.0,15
592001,CR-0000043421,0,0,1,0,5,0,0.0,14
592002,CR-0000043569,0,0,0,0,5,0,0.0,13
592003,CR-0000043273,0,0,0,0,5,5,0.0,0
592004,CR-0000043382,0,0,0,0,5,3,0.0,23
592005,CR-0000043358,0,0,0,0,4,3,0.0,7
592006,CR-0000070760,0,0,0,0,5,2,355.0,15
592007,CR-0000058782,0,0,0,0,5,1,40.0,1
592008,CR-0000070568,0,1,0,0,5,2,150.0,15
592009,CR-0000058817,0,0,0,0,5,2,0.0,4
592010,CR-0000059286,0,0,0,0,5,2,1475.0,9
592011,CR-0000058968,0,0,0,0,5,2,269.0,0
592012,CR-0000066403,0,0,0,0,5,1,0.0,22
592013,CR-0000070556,1,2,0,0,5,0,0.0,23
592014,CR-0000043197,1,0,0,0,5,5,0.0,18
592015,CR-0000054852,1,0,0,0,5,0,0.0,14
592016,CR-0000043469,0,1,0,0,5,3,0.0,17
592017,CR-0000056413,2,0,0,0,5,5,100.0,17
592018,CR-0000056410,0,0,0,0,5,0,0.0,13
592019,CR-0000048268,2,0,0,0,5,1,0.0,16
592020,CR-0000075291,0,0,0,0,5,2,57.0,22
592021,CR-0000073699,0,0,0,0,5,2,326.0,23
592022,CR-0000078651,0,0,0,0,5,2,30.0,0
592023,CR-0000078614,0,0,0,0,5,2,225.0,1
592024,CR-0000078816,0,0,0,0,5,2,25.0,5
592025,CR-0000078814,0,0,0,0,5,2,413.0,4
592026,CR-0000078366,0,0,0,0,5,2,22.0,2
592027,CR-0000043560,0,0,0,0,4,0,360.0,0
592028,CR-0000053713,0,0,0,0,5,5,75.0,17
592029,CR-0000059023,0,0,0,0,5,0,0.0,14
592030,CR-0000053294,1,0,0,0,5,3,10.0,23
592031,CR-0000048235,0,0,0,0,5,5,0.0,20
592032,CR-0000048231,0,0,0,0,5,5,1320.0,8
592033,CR-0000048215,0,0,0,0,4,3,223.0,0
592034,CR-0000056213,0,0,0,0,5,0,0.0,18
592035,CR-0000048400,1,1,0,0,5,1,0.0,16
592036,CR-0000056204,0,1,0,0,5,7,0.0,0
592037,CR-0000048384,0,0,0,0,5,5,0.0,19
592038,CR-0000043341,1,0,0,0,5,3,0.0,0
592039,CR-0000054247,0,1,0,0,5,1,0.0,16
592040,CR-0000070830,0,0,0,0,5,2,672.0,15
592041,CR-0000058560,0,0,0,0,5,2,20.0,6
592042,CR-0000067541,0,0,0,0,5,1,300.0,8
592043,CR-0000058927,0,0,0,0,5,1,0.0,3
592044,CR-0000058896,0,1,0,0,5,2,106.0,9
592045,CR-0000066152,0,0,0,0,2,2,0.0,6
592046,CR-0000073776,1,1,0,0,5,2,119.0,21
592047,CR-0000074257,0,1,0,0,5,2,130.0,7
592048,CR-0000074203,1,0,0,0,5,2,214.0,11
592049,CR-0000061238,0,0,1,0,5,2,0.0,8
592050,CR-0000075578,0,0,0,0,5,2,0.0,20
592051,CR-0000075241,1,1,0,0,5,2,28.0,1
592052,CR-0000075022,1,0,0,0,5,2,475.0,19
592053,CR-0000047864,1,0,0,0,5,3,0.0,12
592054,CR-0000056781,1,0,0,0,5,0,0.0,18
592055,CR-0000055106,0,0,0,0,5,1,129.0,14
592056,CR-0000066405,0,0,0,0,5,6,0.0,23
592057,CR-0000066088,1,1,0,0,5,6,0.0,19
592058,CR-0000067472,0,0,0,0,5,0,30.0,16
592059,CR-0000066054,1,0,0,0,5,5,195.0,7
592060,CR-0000066440,0,0,0,0,5,6,945.0,16
592061,CR-0000070883,0,0,0,0,5,6,222.0,3
592062,CR-0000070068,0,0,0,0,6,6,55.0,17
