PartyType_Code,Sobriety_Code,Age,PrimaryCollisionFactor_Code,CollisionType_Code,VehicleDamage_Code,MovementPrecedingCollision_Code,ViolationCode,CrashTime,Distance
3,1,30,6,6,3,2,0,19,0.0
3,1,47,5,0,2,0,0,23,0.0
10,2,14,5,3,5,0,0,15,0.0
3,2,0,4,6,2,0,0,23,150.0
9,0,0,5,5,1,8,0,15,454.0
3,2,0,5,5,5,0,22350,9,0.0
3,0,0,5,3,1,10,0,20,221.0
3,7,26,5,3,3,0,23152,2,0.0
3,1,24,5,0,2,2,21804,9,339.0
3,1,20,5,0,1,10,22107,22,0.0
3,2,76,5,0,2,2,0,17,0.0
3,1,47,5,1,1,8,0,18,30.0
3,1,20,5,3,4,0,22350,23,101.0
3,2,29,5,0,1,8,22107,16,0.0
3,1,22,5,5,1,8,0,16,0.0
3,2,55,5,1,2,0,0,12,0.0
3,1,81,5,0,3,2,21802,7,0.0
3,0,0,5,3,3,10,0,19,112.0
3,2,29,5,0,5,8,0,13,0.0
3,0,0,4,6,5,10,0,1,50.0
3,2,0,4,5,5,0,0,15,51.0
3,1,48,5,0,3,0,21453,10,0.0
3,2,0,5,5,3,1,22350,20,66.0
3,7,20,5,6,1,0,23152,19,58.0
3,1,19,4,3,4,0,0,21,2640.0
3,1,52,5,1,5,2,0,19,0.0
3,1,31,5,0,2,2,20002,0,0.0
9,2,23,5,5,2,8,0,17,0.0
3,1,45,5,5,2,8,0,20,30.0
13,1,57,5,3,5,1,0,21,0.0
3,1,79,5,0,3,0,0,7,19.0
3,2,0,4,5,5,0,0,13,0.0
3,2,45,4,5,5,8,0,7,0.0
3,1,19,5,5,2,10,0,13,42.0
3,1,37,5,0,3,0,22450,8,0.0
11,7,27,0,7,5,0,21456,21,0.0
3,1,62,5,5,3,0,0,14,69.0
3,6,0,5,6,2,0,22107,21,60.0
3,1,36,5,5,1,8,0,16,0.0
3,1,31,5,6,5,0,0,12,0.0
3,2,51,5,5,2,8,0,8,0.0
3,1,20,5,5,1,8,0,23,71.0
3,0,0,5,5,3,10,0,23,28.0
3,0,0,5,6,1,10,0,0,25.0
3,2,62,4,8,2,0,0,22,0.0
9,1,34,5,0,4,0,21453,10,0.0
3,2,59,5,6,1,0,0,23,0.0
3,1,23,4,6,1,0,0,15,0.0
3,2,28,4,0,5,0,0,15,51.0
3,2,0,5,0,5,2,21801,21,0.0
0,2,21,4,3,2,8,0,20,0.0
0,1,10,0,7,5,1,21200,8,0.0
3,2,23,4,0,5,10,0,15,0.0
3,2,0,4,2,5,10,0,8,0.0
3,1,29,5,3,5,10,22107,4,0.0
3,0,0,4,1,5,10,0,6,0.0
3,0,0,4,6,5,10,0,22,140.0
3,0,0,5,3,2,10,0,20,200.0
3,2,85,4,6,5,2,0,14,0.0
3,2,0,4,5,5,0,0,15,0.0
18,1,50,5,6,1,0,0,9,60.0
3,2,75,4,5,5,8,0,14,0.0
3,2,56,5,5,1,8,22350,10,42.0
3,1,34,5,0,2,0,0,22,0.0
3,1,21,5,0,2,2,0,17,105.0
3,1,59,5,0,2,0,0,20,0.0
3,0,0,5,3,3,10,0,22,570.0
3,1,29,5,5,1,10,0,18,0.0
3,1,40,5,5,1,10,0,14,125.0
3,1,52,5,0,1,0,0,18,436.0
3,1,39,5,5,3,0,22350,14,36.0
3,0,0,5,0,3,10,0,3,621.0
3,0,0,5,3,3,10,0,1,706.0
3,7,34,5,7,1,0,0,19,0.0
10,1,34,3,3,5,10,21955,17,450.0
3,1,62,5,5,1,0,21800,11,0.0
3,1,55,4,0,3,0,0,20,0.0
3,1,54,5,5,3,8,0,22,46.0
3,7,28,5,0,3,0,22350,3,80.0
9,1,29,5,0,3,8,0,12,0.0
3,2,55,5,5,2,8,0,13,142.0
3,1,17,5,0,2,0,0,17,0.0
9,0,0,5,6,2,10,0,17,0.0
3,2,65,4,1,5,1,0,8,0.0
3,1,20,5,0,3,2,0,3,0.0
3,2,30,4,1,5,0,0,15,0.0
7,1,54,5,3,5,0,0,11,0.0
18,1,33,5,5,2,10,0,12,51.0
3,1,26,5,0,2,0,0,23,0.0
3,0,0,5,5,2,10,0,13,24.0
3,1,27,5,6,1,0,0,8,93.0
3,2,21,4,0,5,0,0,11,0.0
3,2,32,4,6,1,10,0,17,0.0
3,2,46,5,2,2,2,0,12,0.0
3,2,67,4,0,5,0,0,17,0.0
3,0,0,5,3,1,10,0,0,100.0
18,2,0,4,6,5,9,0,3,51.0
3,1,32,5,5,1,0,0,6,0.0
3,1,50,5,0,2,0,0,15,0.0
3,2,53,5,0,3,1,22106,15,0.0
3,2,0,4,5,5,0,0,1,0.0
1,1,58,5,6,1,8,0,8,55.0
3,1,58,5,0,5,2,0,12,0.0
3,1,41,5,5,1,0,0,14,0.0
3,2,28,5,5,1,0,22350,12,300.0
3,0,0,5,5,5,10,0,22,530.0
3,0,0,4,3,5,10,0,2,1000.0
3,2,23,5,0,3,2,0,18,0.0
9,2,48,5,1,1,8,0,0,70.0
1,2,0,4,7,5,0,0,13,0.0
3,2,0,5,5,1,5,22107,10,0.0
3,2,0,4,3,5,0,20002,14,0.0
3,2,62,5,5,5,0,22350,13,51.0
3,1,64,5,5,2,8,0,9,0.0
8,1,40,5,5,2,0,21703,17,73.0
3,0,0,5,6,1,10,0,20,0.0
3,5,17,5,6,5,5,22107,14,0.0
3,1,56,5,0,2,2,22107,13,0.0
3,1,22,5,5,1,8,0,19,40.0
9,1,48,5,0,2,0,0,16,165.0
3,1,56,5,5,1,8,0,18,30.0
3,2,0,5,0,5,0,21453,13,0.0
18,1,17,5,2,4,0,0,17,0.0
3,0,24,5,5,1,10,0,16,85.0
3,0,0,5,2,1,10,0,18,36.0
9,2,0,5,0,5,0,22350,16,0.0
3,1,19,3,8,1,0,0,14,210.0
9,1,53,5,0,3,0,21453,20,0.0
3,2,38,4,5,5,8,0,18,0.0
3,2,0,4,3,5,10,0,6,51.0
3,1,38,5,5,1,10,0,8,144.0
9,2,38,5,0,1,0,22350,16,245.0
18,0,0,5,5,1,10,0,20,0.0
3,1,19,5,3,3,1,22350,1,108.0
3,1,46,5,3,2,0,0,13,0.0
3,1,21,5,5,5,0,22350,14,100.0
3,2,0,5,5,5,10,0,18,210.0
3,2,0,5,5,5,0,22350,17,51.0
3,1,25,5,5,1,1,0,23,30.0
3,0,0,5,3,3,10,0,14,175.0
3,2,39,4,5,5,0,0,19,0.0
0,2,51,0,0,5,10,21650,14,0.0
3,2,31,4,0,5,8,0,15,0.0
3,0,0,5,5,2,10,0,18,156.0
3,2,0,5,7,5,1,21950,13,0.0
3,2,0,5,3,2,10,22107,4,0.0
9,7,51,5,0,1,10,23153,20,45.0
3,2,72,4,3,5,2,0,5,0.0
3,0,0,5,6,5,10,0,21,345.0
3,2,26,5,1,3,0,0,17,0.0
3,1,39,5,3,2,10,21804,17,660.0
3,2,0,4,3,5,3,0,8,0.0
3,2,0,5,2,2,10,22107,20,30.0
3,1,29,5,6,2,10,0,13,62.0
9,1,52,5,0,3,0,22350,12,0.0
3,2,0,5,3,5,0,22350,21,130.0
3,1,63,5,3,2,2,21453,12,0.0
3,2,0,4,7,5,0,0,19,0.0
3,1,44,5,6,1,1,22107,12,0.0
3,0,0,4,5,5,10,0,18,51.0
3,7,30,5,0,2,0,21453,21,0.0
3,4,30,5,6,5,0,22107,1,20.0
3,1,50,5,0,2,2,0,13,0.0
9,2,0,5,5,5,0,22350,20,0.0
3,0,0,4,6,5,10,0,18,0.0
9,1,42,5,5,3,0,22350,8,95.0
3,1,61,4,5,3,0,22350,14,0.0
3,0,0,5,6,2,10,0,12,138.0
18,1,40,5,0,2,0,0,16,0.0
3,1,65,5,5,1,8,0,19,6.0
3,0,0,5,6,3,10,0,9,262.0
3,0,0,5,5,2,10,0,7,55.0
3,1,48,5,5,1,0,22350,10,0.0
3,1,72,5,3,5,1,22350,21,0.0
18,2,0,5,3,5,0,22107,6,0.0
3,0,0,5,5,2,10,0,19,57.0
1,1,33,0,3,5,0,0,17,60.0
3,1,22,5,6,2,0,0,16,128.0
0,2,30,0,3,5,0,21453,10,0.0
3,2,18,5,0,1,10,22107,18,120.0
3,0,0,5,5,3,10,0,23,51.0
9,2,28,4,5,5,10,0,17,0.0
3,2,38,4,3,1,0,0,9,90.0
3,0,0,5,0,3,2,0,22,28.0
3,1,46,5,0,3,0,0,3,0.0
3,1,25,5,5,3,8,0,8,90.0
3,0,0,5,6,1,10,0,2,80.0
3,2,23,4,5,5,8,0,14,0.0
3,1,30,5,0,5,0,0,8,45.0
9,1,18,5,1,3,0,12500,23,0.0
3,0,0,5,5,1,10,0,18,72.0
3,1,43,5,0,2,1,21802,8,0.0
3,1,17,5,5,3,8,0,0,0.0
3,2,18,5,5,3,8,0,18,0.0
3,2,0,4,5,5,0,0,12,0.0
3,6,26,5,0,2,10,21650,20,25.0
3,2,0,4,6,5,2,0,17,0.0
3,0,0,4,3,2,10,0,1,0.0
3,2,0,5,3,5,3,22106,18,200.0
9,2,0,4,3,5,5,0,8,0.0
10,0,36,4,8,5,10,0,7,0.0
3,1,23,5,5,5,0,23123,12,92.0
3,1,46,5,5,1,0,0,10,20.0
3,1,19,5,5,5,0,22350,9,30.0
3,0,0,5,0,1,10,0,11,0.0
3,1,33,5,0,3,0,0,9,0.0
3,2,0,5,8,5,1,22350,8,21.0
3,2,0,4,6,5,0,0,20,51.0
9,2,0,5,6,1,5,22107,17,51.0
9,1,36,5,0,5,0,22450,13,0.0
3,5,18,5,3,2,10,26452,14,48.0
9,2,0,5,3,5,10,21461,7,0.0
3,1,63,5,5,2,8,0,8,78.0
10,2,82,3,8,5,0,21456,21,0.0
3,1,58,5,8,1,2,21950,18,0.0
3,1,21,5,2,3,0,22350,4,402.0
3,1,27,5,1,3,0,0,20,0.0
3,1,29,5,0,1,0,21804,12,0.0
3,2,0,4,5,5,0,0,14,0.0
3,1,63,5,1,3,0,0,15,0.0
9,2,0,4,7,5,2,0,19,0.0
9,2,0,4,5,5,0,0,9,0.0
3,1,34,5,3,2,0,22350,2,100.0
3,0,0,5,5,5,10,0,23,260.0
18,1,70,5,6,3,0,22350,14,45.0
3,1,27,5,0,3,3,22106,11,0.0
9,2,0,4,3,5,0,0,23,0.0
3,1,18,5,1,1,0,21657,20,0.0
3,1,45,5,3,5,10,22350,14,0.0
9,0,0,5,6,1,10,0,8,300.0
3,1,39,5,0,3,0,0,8,0.0
3,1,20,5,1,2,0,21650,18,965.0
3,1,22,5,2,1,5,22107,3,22.0
3,1,41,5,0,5,0,0,17,280.0
3,0,0,5,6,1,10,0,9,80.0
0,1,40,4,3,5,0,0,18,0.0
3,0,0,4,0,1,10,0,9,46.0
3,2,42,5,5,2,10,22350,17,110.0
18,2,0,5,5,5,0,22350,0,76.0
3,1,63,5,0,2,2,0,8,248.0
3,2,0,4,6,5,10,0,15,51.0
3,1,22,5,0,3,0,21800,15,0.0
3,0,0,5,3,1,10,0,2,145.0
3,1,20,5,6,2,0,0,7,0.0
0,1,71,5,3,2,0,0,16,0.0
3,2,0,4,6,5,10,0,10,51.0
3,1,24,5,0,3,0,0,12,0.0
3,1,70,5,5,2,0,0,9,0.0
3,2,56,5,5,1,8,22350,14,44.0
9,1,42,5,1,1,0,0,17,345.0
18,2,0,4,3,5,10,0,7,0.0
0,2,26,5,7,5,0,0,7,0.0
18,2,0,4,5,5,8,0,11,0.0
3,1,72,5,5,5,8,0,13,0.0
1,1,53,4,3,1,0,0,18,0.0
3,1,41,5,5,1,8,0,18,0.0
3,1,36,5,6,2,10,21804,17,0.0
9,1,68,3,3,5,2,0,7,0.0
3,1,49,5,0,3,0,0,9,0.0
3,1,57,5,3,2,2,21453,15,0.0
3,1,43,5,0,3,0,0,1,0.0
3,1,61,5,0,2,0,0,7,0.0
3,2,16,5,3,2,0,0,22,25.0
3,2,26,5,0,2,0,22350,17,0.0
3,1,20,5,0,5,0,0,23,0.0
3,0,0,4,3,5,10,0,0,0.0
3,2,23,4,5,5,8,0,0,0.0
3,2,0,5,2,2,10,22107,20,0.0
3,1,27,5,6,3,10,21804,13,108.0
3,1,38,4,4,4,0,0,20,104.0
9,2,66,4,0,5,2,0,18,0.0
3,2,0,4,6,1,2,0,10,0.0
10,2,36,1,8,5,0,0,13,0.0
3,2,0,4,6,5,2,0,17,0.0
3,0,0,5,3,2,10,0,0,60.0
3,1,26,5,0,3,1,0,3,80.0
3,2,0,4,6,5,0,0,15,0.0
3,2,51,4,6,5,0,0,6,0.0
3,1,33,5,0,3,0,0,10,0.0
18,2,0,4,6,5,2,0,17,0.0
3,7,30,5,0,3,0,22450,15,0.0
3,0,0,5,1,2,10,0,9,0.0
18,2,0,4,5,5,10,0,0,51.0
3,2,0,4,2,5,10,20002,7,0.0
3,1,32,4,7,3,0,0,14,0.0
3,1,31,5,5,2,8,0,19,0.0
3,2,83,5,0,2,0,0,12,0.0
3,2,31,5,0,2,1,22107,0,0.0
3,0,0,5,0,5,10,22107,16,590.0
3,1,49,5,0,3,2,0,11,0.0
3,2,0,5,3,2,10,22107,21,0.0
3,1,18,4,1,2,0,0,21,0.0
3,0,0,5,5,2,10,0,22,95.0
3,7,28,5,6,2,0,23152,19,70.0
13,1,57,5,3,5,3,22106,10,10.0
3,7,27,5,2,3,0,22350,3,30.0
3,1,37,5,5,1,5,22350,14,114.0
3,1,35,4,0,5,2,0,11,359.0
3,2,0,5,5,5,0,22350,1,0.0
3,7,31,5,3,3,0,22107,1,200.0
3,1,44,5,5,3,0,0,23,49.0
3,1,37,5,5,3,0,22350,13,500.0
0,1,27,4,3,5,0,0,17,0.0
3,1,54,5,0,2,2,0,16,185.0
8,2,0,5,6,5,10,22350,14,0.0
3,2,35,4,3,5,3,0,9,0.0
10,1,13,5,8,5,0,21950,7,0.0
3,1,31,5,5,1,8,0,15,0.0
3,1,72,5,3,3,10,22350,21,148.0
3,2,71,4,5,1,8,0,13,275.0
18,2,0,4,3,5,10,0,0,0.0
3,1,62,5,2,3,10,22107,16,55.0
3,1,62,5,0,1,0,0,16,0.0
3,1,32,5,5,1,1,21802,17,0.0
3,1,60,5,0,5,0,0,7,0.0
0,1,32,0,7,5,0,21453,16,0.0
3,1,20,5,0,2,10,21801,1,130.0
3,1,44,5,3,2,2,21802,13,0.0
3,1,46,5,5,1,0,22350,22,0.0
9,1,23,5,0,3,0,0,8,0.0
3,0,0,4,0,1,10,0,12,0.0
3,1,60,5,5,1,8,0,19,0.0
3,0,0,4,6,5,10,0,0,51.0
3,1,41,5,0,3,0,21453,10,0.0
3,1,64,5,5,1,8,0,12,54.0
3,1,65,5,0,2,0,0,19,0.0
3,1,47,5,2,3,0,22350,20,0.0
9,2,0,5,3,5,3,22106,22,201.0
3,1,47,5,0,1,0,0,19,190.0
3,1,47,5,0,2,2,0,13,0.0
3,2,0,5,0,5,10,21750,23,50.0
3,2,38,4,6,5,2,0,19,0.0
3,1,67,5,3,5,9,22515,9,35.0
3,2,36,4,3,5,3,0,7,51.0
3,1,51,4,6,3,0,0,6,0.0
3,2,0,4,5,5,0,0,7,51.0
3,1,19,5,0,2,8,0,16,135.0
3,1,72,5,2,3,0,2,18,630.0
3,1,33,5,5,1,0,22350,0,0.0
3,2,0,5,5,5,8,22109,8,120.0
3,0,31,5,5,1,10,0,21,365.0
3,0,0,5,3,5,10,0,8,367.0
3,2,0,4,6,5,10,0,8,51.0
9,1,34,5,3,5,10,0,14,0.0
3,1,20,5,5,5,0,22350,11,108.0
3,7,23,5,3,3,10,23152,22,0.0
9,2,21,5,3,3,0,22350,3,80.0
3,1,30,5,6,1,0,0,0,54.0
3,2,0,5,6,2,1,22107,1,0.0
3,1,43,5,0,2,10,22103,17,54.0
9,0,0,4,3,5,10,0,21,0.0
3,1,57,5,0,2,2,0,6,0.0
3,0,0,4,2,5,10,0,15,30.0
3,1,27,5,0,3,0,21453,17,0.0
3,1,39,5,3,5,8,0,12,0.0
0,1,20,0,3,5,0,22350,23,0.0
3,1,53,5,5,5,8,0,9,0.0
3,1,33,5,5,2,0,22350,18,0.0
6,1,30,5,3,1,8,0,15,35.0
3,1,20,5,0,3,0,21453,9,0.0
3,0,0,5,3,3,10,0,2,443.0
3,1,24,5,1,2,0,22350,23,2640.0
3,2,0,5,6,5,10,21755,8,0.0
10,1,32,5,8,5,10,0,12,20.0
9,1,74,5,5,3,0,22350,18,130.0
3,0,0,5,1,1,10,0,0,156.0
3,2,30,5,5,2,0,22350,14,150.0
3,2,0,5,6,3,10,22107,2,96.0
3,1,22,4,5,3,0,22350,13,31.0
3,7,30,5,3,1,1,23152,16,0.0
3,1,41,5,5,1,0,22350,7,0.0
3,0,0,4,6,5,10,0,17,0.0
3,2,0,5,5,5,10,22106,10,120.0
3,2,62,5,6,1,5,22107,8,51.0
3,6,0,5,5,3,0,22350,2,39.0
3,1,53,5,5,2,10,22103,7,0.0
3,7,30,5,2,5,10,22350,0,19.0
3,1,67,5,0,1,2,0,18,0.0
3,0,0,4,6,1,10,0,16,299.0
3,0,0,5,6,1,10,0,15,48.0
3,2,0,5,5,5,2,21703,12,0.0
10,1,46,5,3,5,0,0,16,51.0
18,2,0,5,5,5,0,22350,13,12.0
3,1,45,5,6,5,0,22107,8,86.0
10,1,21,3,3,2,0,0,15,0.0
18,2,0,4,3,5,10,0,8,51.0
3,0,0,5,0,1,10,0,13,0.0
3,1,51,5,6,3,1,21803,11,0.0
0,1,31,0,3,2,0,21453,19,0.0
3,1,34,5,5,1,1,22350,12,0.0
3,2,24,5,8,3,0,0,16,45.0
10,2,67,3,3,5,0,21954,13,500.0
3,1,45,5,5,2,0,22350,9,5.0
3,1,0,5,5,5,8,0,7,285.0
3,2,34,4,0,5,8,0,13,0.0
3,1,48,5,0,3,0,0,13,0.0
3,2,35,5,1,3,0,0,7,0.0
3,2,24,5,0,5,2,0,8,0.0
3,2,0,5,6,3,0,22350,1,111.0
3,2,0,6,3,5,10,0,14,0.0
3,1,57,5,1,1,2,0,15,406.0
3,1,56,5,5,3,0,22350,8,50.0
3,2,0,4,3,5,1,22107,12,0.0
3,2,0,4,3,5,10,0,9,51.0
3,7,35,5,6,2,10,22107,3,146.0
3,1,45,5,3,3,10,22100,14,490.0
3,1,47,5,1,2,0,0,18,130.0
3,2,25,4,5,5,8,0,8,0.0
10,2,78,3,3,5,10,21954,21,0.0
3,1,20,5,3,4,5,22350,16,20.0
9,0,0,5,6,3,10,0,3,63.0
3,2,53,4,5,5,8,0,10,0.0
0,1,32,0,3,5,0,21453,10,0.0
3,2,47,5,5,1,8,0,14,172.0
3,2,0,4,5,5,0,0,18,0.0
3,1,49,5,0,4,2,22100,13,0.0
3,7,25,5,6,2,0,22350,1,0.0
10,2,57,3,3,5,10,21954,19,0.0
3,0,0,5,3,5,10,0,21,0.0
3,1,37,5,0,3,2,21802,9,0.0
18,2,0,4,6,5,10,0,7,51.0
8,2,0,4,1,3,0,0,16,0.0
3,8,52,5,1,2,10,21460,20,270.0
3,2,0,4,6,5,1,0,20,0.0
3,1,18,5,5,3,8,0,13,12.0
3,2,0,4,5,5,4,0,16,0.0
3,1,59,5,0,3,2,0,18,0.0
3,2,0,4,0,5,2,0,16,51.0
9,2,22,5,5,2,10,22107,11,57.0
3,7,25,5,5,3,2,22350,0,27.0
3,2,44,5,1,3,10,22350,11,710.0
18,2,0,5,5,5,10,21801,19,0.0
3,2,0,5,1,5,0,22350,13,0.0
3,1,22,5,1,5,1,22350,18,0.0
3,2,62,4,5,5,8,0,0,0.0
3,1,23,5,3,2,0,22350,16,354.0
9,2,0,5,6,5,0,20002,7,324.0
3,2,44,4,6,5,1,0,11,0.0
3,2,0,4,6,5,5,0,14,0.0
3,1,32,5,5,5,8,0,19,0.0
3,4,37,5,3,3,0,22107,4,1320.0
3,1,41,5,0,2,0,21453,11,0.0
3,1,41,5,5,3,0,22350,13,35.0
9,2,31,4,3,5,0,0,20,51.0
3,2,40,4,6,5,2,0,8,0.0
3,2,52,4,5,2,10,0,6,0.0
3,2,41,4,5,5,0,0,17,0.0
3,2,52,5,0,3,0,21453,8,0.0
3,2,0,4,5,5,0,0,14,0.0
13,2,0,4,5,5,0,0,17,232.0
10,1,43,4,8,5,0,0,18,32.0
3,1,26,4,0,5,2,21802,18,0.0
3,2,35,5,5,1,8,0,18,0.0
3,2,0,4,6,5,5,0,12,0.0
3,1,38,5,2,3,0,22350,4,27.0
3,2,0,5,5,5,0,22350,17,0.0
3,1,62,5,5,1,1,22106,8,0.0
3,2,64,4,1,5,0,0,8,0.0
3,1,27,5,0,2,2,0,22,20.0
3,1,37,5,6,1,0,0,18,0.0
3,2,16,5,2,3,1,22350,23,48.0
3,7,23,5,3,2,10,23152,1,196.0
3,1,68,5,5,1,0,21750,19,465.0
3,1,52,5,5,3,0,22350,12,71.0
0,1,33,5,7,5,0,0,6,0.0
9,1,56,4,6,5,0,0,11,268.0
3,2,0,5,0,1,10,22107,9,51.0
3,1,29,5,3,5,0,0,11,45.0
3,2,0,4,5,5,5,0,7,0.0
3,1,18,5,2,3,0,22350,14,548.0
3,2,0,5,0,5,0,22107,21,60.0
9,1,19,5,5,2,0,21703,19,0.0
3,1,23,4,0,3,8,0,22,0.0
3,1,42,5,5,5,0,0,2,0.0
3,1,38,5,5,1,0,22350,18,0.0
3,2,0,4,6,2,0,0,17,0.0
3,0,0,5,3,2,10,0,1,50.0
3,0,0,5,3,2,10,0,0,77.0
9,1,63,5,5,2,8,0,11,25.0
3,1,43,5,0,2,8,0,13,0.0
3,2,40,4,2,3,0,0,5,0.0
3,2,0,5,2,3,2,22350,12,0.0
3,1,24,5,5,1,0,21703,16,280.0
3,1,24,5,3,3,0,22107,1,250.0
3,1,58,5,5,2,2,21802,18,0.0
3,1,26,5,5,1,0,0,6,253.0
3,0,0,5,3,3,10,0,19,205.0
3,1,36,5,0,3,2,0,19,0.0
18,3,0,4,6,5,10,0,8,51.0
3,2,0,5,5,5,10,22350,18,0.0
9,1,29,5,3,1,1,22107,18,20.0
3,2,21,5,0,3,0,0,10,0.0
3,2,29,4,5,5,0,0,3,0.0
3,2,23,5,1,3,1,22107,1,42.0
13,2,28,5,3,2,0,24002,0,353.0
18,2,77,4,6,5,2,0,18,0.0
3,7,30,5,2,3,0,22350,0,0.0
3,1,22,5,0,1,0,0,14,24.0
3,1,44,5,3,1,2,0,8,0.0
3,1,42,5,6,3,0,0,12,56.0
3,2,0,5,5,2,10,21804,17,43.0
3,1,80,5,5,3,3,22106,16,186.0
3,1,68,5,0,3,0,0,18,0.0
0,2,0,4,3,5,0,0,22,0.0
3,1,22,4,5,2,8,0,18,0.0
9,1,45,5,5,2,8,0,11,100.0
9,1,18,5,6,3,10,22350,8,993.0
3,1,59,5,1,3,1,22107,16,623.0
3,2,56,5,3,2,0,0,21,500.0
3,1,37,4,3,5,0,0,17,0.0
3,1,51,5,5,2,8,0,12,30.0
4,2,70,4,3,5,10,0,3,51.0
3,1,65,2,3,2,0,0,8,400.0
9,2,36,4,0,5,0,0,21,51.0
3,0,0,5,5,1,10,0,23,0.0
0,1,63,5,7,5,0,0,5,0.0
3,1,42,4,6,2,0,0,20,30.0
3,5,23,4,0,1,2,0,6,0.0
18,2,0,4,3,5,10,0,18,51.0
3,2,0,5,3,3,10,0,20,200.0
3,0,0,5,5,1,10,0,1,138.0
9,2,0,5,3,3,1,22107,20,0.0
3,2,48,4,5,5,10,0,12,51.0
8,1,33,4,3,2,0,0,17,0.0
3,2,0,5,1,3,0,21453,4,0.0
3,0,0,5,3,5,10,0,4,228.0
3,1,22,5,5,5,10,0,14,51.0
3,1,19,5,5,2,8,0,16,20.0
3,2,27,4,6,5,2,0,15,0.0
3,1,30,5,6,5,0,0,18,0.0
3,1,68,5,5,1,0,22350,13,0.0
3,2,0,4,5,5,0,0,10,0.0
3,2,0,5,6,5,10,0,10,0.0
3,1,50,4,5,2,8,0,17,0.0
18,2,0,4,3,5,1,22450,12,0.0
18,2,0,5,6,5,10,22107,9,30.0
3,1,52,5,5,2,1,0,10,465.0
3,2,36,4,0,5,0,0,17,51.0
3,1,48,4,0,2,0,0,14,0.0
3,1,45,5,0,2,0,0,17,0.0
3,1,27,5,6,3,0,21453,20,0.0
3,2,72,4,3,5,10,0,16,0.0
3,2,0,4,6,5,0,0,23,0.0
3,1,32,5,0,3,0,0,6,0.0
3,1,35,5,6,1,10,0,7,324.0
3,2,15,5,6,1,0,22107,12,140.0
3,2,0,4,6,5,0,0,14,0.0
3,2,0,5,3,1,10,22350,16,40.0
3,1,22,5,5,1,8,0,19,24.0
9,7,55,5,5,3,0,22350,1,414.0
3,7,34,5,0,2,0,21453,17,0.0
3,1,37,5,5,1,2,0,15,190.0
3,2,77,5,1,3,0,21651,19,30.0
3,1,31,5,5,3,0,22350,9,20.0
1,1,57,5,0,1,0,0,20,0.0
3,7,25,5,3,3,0,23152,2,0.0
3,2,0,5,3,3,10,22107,2,8.0
3,1,36,4,3,1,2,0,15,0.0
3,1,38,5,3,2,10,21804,9,500.0
3,1,25,5,5,1,0,0,12,30.0
3,2,0,4,5,5,2,0,8,0.0
9,2,73,3,8,1,0,0,21,0.0
3,1,50,5,3,5,1,22350,16,0.0
3,2,45,5,3,2,10,22350,7,0.0
3,1,39,5,5,3,0,22350,17,0.0
0,2,46,5,7,5,0,0,21,57.0
3,7,24,5,5,3,0,21755,0,40.0
3,2,43,4,5,5,8,0,17,0.0
3,1,26,5,5,5,0,22350,20,20.0
3,0,0,5,6,2,10,0,2,160.0
3,2,65,4,5,5,0,0,15,0.0
18,0,0,5,3,5,0,0,0,160.0
3,2,0,4,3,5,10,0,17,0.0
18,2,0,4,6,5,0,0,22,51.0
0,2,64,4,7,5,0,0,19,0.0
3,2,32,4,5,5,8,0,16,0.0
18,2,0,5,0,5,0,22350,19,0.0
3,1,51,5,5,1,8,0,18,51.0
9,0,0,5,6,3,10,0,3,230.0
1,1,0,5,6,5,8,0,11,150.0
10,7,59,4,8,5,10,0,19,260.0
3,7,56,5,5,2,0,22350,0,72.0
3,1,55,5,3,5,10,0,15,150.0
3,0,0,5,6,2,10,0,22,180.0
3,1,27,5,0,2,0,0,12,96.0
3,1,35,5,6,1,2,0,21,0.0
3,0,0,5,6,1,10,0,12,111.0
18,2,0,4,2,5,10,0,5,51.0
3,7,47,5,6,2,0,20002,21,16.0
3,2,27,5,5,2,0,22350,12,51.0
3,2,47,4,5,5,8,0,13,0.0
18,2,0,4,3,5,10,0,15,0.0
3,2,19,5,0,2,0,21801,9,0.0
3,2,0,5,6,3,10,22350,18,50.0
3,0,0,4,3,5,10,0,22,300.0
3,4,19,5,2,3,0,21658,2,223.0
3,2,69,5,0,3,2,21801,13,660.0
3,1,53,0,7,5,1,0,19,0.0
3,2,0,4,5,5,0,0,15,0.0
3,0,0,5,3,1,10,0,10,0.0
3,1,31,5,5,1,0,21703,8,20.0
3,2,65,5,1,3,2,21453,7,0.0
3,0,0,5,3,3,10,0,20,0.0
3,2,44,4,5,5,8,0,12,0.0
3,2,0,5,2,5,10,22107,2,341.0
18,1,19,5,5,5,0,22350,18,53.0
3,2,25,5,5,5,0,0,23,0.0
18,2,0,4,3,5,3,0,15,0.0
3,1,21,5,3,3,10,22107,1,300.0
3,1,43,5,5,3,0,22350,19,57.0
18,1,0,4,3,5,2,0,12,0.0
3,1,77,5,1,3,2,22350,13,6.0
3,1,23,5,5,2,5,21658,17,83.0
3,2,0,5,5,2,0,22350,17,0.0
3,1,28,4,0,3,0,0,23,0.0
3,0,0,4,5,3,10,0,16,64.0
10,1,4,5,8,5,0,0,8,0.0
3,1,29,5,0,3,0,0,10,0.0
3,2,26,5,5,5,0,0,17,0.0
3,2,0,5,3,3,0,22107,0,165.0
3,5,74,5,2,3,0,22107,13,117.0
